Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items
1000000354,19-03-2022 18:56,Melissa Mullins,246556,['Hand Sanitizer'],Middle-Aged,Fall,1,Hand Sanitizer,Home & Misc,Hand Sanitizer,Credit Card,Boston,Department Store,FALSE,BOGO (Buy One Get One),11.2,4.72,25.93,4
1000000355,07-12-2020 08:07,James Smith,75705,"['Mop', 'Shower Gel', 'Cheese']",Homemaker,Summer,3,Mop,Cleaning Equipment,Mop,Cash,San Francisco,Department Store,TRUE,Discount on Selected Items,9.68,5.74,35.47,9
1000000356,02-10-2021 00:39,James Harris,260826,"['Shampoo', 'Shampoo']",Professional,Winter,2,Shampoo,Personal Care,Shampoo,Mobile Payment,Dallas,Specialty Store,FALSE,BOGO (Buy One Get One),5.58,2.28,16.53,5
1000000357,02-02-2022 02:18,Melinda Daniels,726175,"['Pancake Mix', 'Toilet Paper', 'Paper Towels']",Teenager,Spring,3,Pancake Mix,Grains & Bakery,Pancake Mix,Credit Card,Chicago,Specialty Store,TRUE,None,7.81,4.5,9.94,3
1000000358,08-03-2022 03:02,Barbara Shepard,2686,"['Olive Oil', 'Tea']",Professional,Fall,2,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Atlanta,Specialty Store,TRUE,BOGO (Buy One Get One),8.11,5.53,18.06,7
1000000359,07-12-2023 14:00,Tyler Lambert,348120,"['Beef', 'Onions']",Homemaker,Fall,2,Beef,Meat & Seafood,Beef,Mobile Payment,Boston,Department Store,FALSE,Discount on Selected Items,10.56,6.04,36.09,8
1000000360,03-12-2023 00:49,Amanda Sanchez,729696,"['Beef', 'Olive Oil']",Homemaker,Winter,2,Beef,Meat & Seafood,Beef,Cash,Chicago,Department Store,FALSE,None,1.51,0.78,6.57,9
1000000361,04-10-2023 18:32,Kelly Tucker,42959,['Baby Wipes'],Young Adult,Summer,1,Baby Wipes,Baby Care,Baby Wipes,Mobile Payment,San Francisco,Specialty Store,TRUE,BOGO (Buy One Get One),3.2,1.9,7.82,6
1000000362,22-08-2020 18:00,Tiffany Wilson,753771,"['Toothpaste', 'Vacuum Cleaner', 'Mayonnaise', 'Ketchup']",Teenager,Summer,4,Toothpaste,Personal Care,Toothpaste,Cash,Chicago,Specialty Store,FALSE,Discount on Selected Items,12.25,6.58,39.65,7
1000000363,26-03-2023 06:38,Seth Johnson,880741,"['Dustpan', 'Peanut Butter']",Young Adult,Winter,2,Dustpan,Cleaning Equipment,Dustpan,Credit Card,Seattle,Convenience Store,TRUE,None,32.52,18.33,42.57,3
1000000364,21-03-2020 19:13,Julie Perez,232662,"['Mop', 'Toothpaste']",Senior Citizen,Spring,2,Mop,Cleaning Equipment,Mop,Debit Card,Seattle,Supermarket,TRUE,Discount on Selected Items,5.26,3.59,15.04,9
1000000365,07-12-2021 23:42,Dustin Taylor,15631,"['Honey', 'Chips', 'Pickles', 'Shampoo', 'Milk']",Senior Citizen,Fall,5,Honey,Pantry & Snacks,Honey,Mobile Payment,Boston,Supermarket,FALSE,BOGO (Buy One Get One),5.94,3.07,25.9,9
1000000366,23-04-2021 07:59,Julia Ramirez,954619,['Extension Cords'],Retiree,Summer,1,Extension Cords,Household Electronics,Extension Cords,Mobile Payment,Houston,Pharmacy,FALSE,BOGO (Buy One Get One),19.24,13.24,17.99,3
1000000367,03-04-2023 05:06,Richard Benjamin,821921,"['Honey', 'Mop', 'Spinach', 'Feminine Hygiene Products']",Senior Citizen,Winter,4,Honey,Pantry & Snacks,Honey,Cash,San Francisco,Supermarket,TRUE,None,15.63,10.49,15.4,3
1000000368,21-05-2021 13:54,Richard Hamilton,440031,"['Ironing Board', 'Toothbrush', 'Toothpaste']",Young Adult,Fall,3,Ironing Board,Household Electronics,Ironing Board,Credit Card,New York,Department Store,TRUE,None,24.4,11.19,52.82,4
1000000369,31-08-2022 08:17,Deborah Reid,464534,"['Insect Repellent', 'Lawn Mower']",Senior Citizen,Winter,2,Insect Repellent,Other,Insect Repellent,Debit Card,Miami,Warehouse Club,TRUE,None,0.91,0.38,4.2,8
1000000370,19-11-2023 20:51,Rachel Brown,351534,['Apple'],Teenager,Summer,1,Apple,Fruits,Apple,Cash,Chicago,Convenience Store,FALSE,None,4.2,1.81,4.79,2
1000000371,18-08-2020 04:17,Brett Smith,763588,['Toilet Paper'],Homemaker,Winter,1,Toilet Paper,Cleaning Supplies,Toilet Paper,Debit Card,Chicago,Department Store,TRUE,Discount on Selected Items,8.88,3.6,36.94,7
1000000372,28-06-2021 15:03,Austin Hughes,305338,['Laundry Detergent'],Teenager,Spring,1,Laundry Detergent,Cleaning Supplies,Laundry Detergent,Cash,Boston,Pharmacy,FALSE,None,7.62,3.26,39.19,9
1000000373,23-12-2020 04:04,Mark Smith,179255,"['Paper Towels', 'Onions', 'Water']",Professional,Winter,3,Paper Towels,Cleaning Supplies,Paper Towels,Debit Card,Houston,Convenience Store,FALSE,BOGO (Buy One Get One),23.36,14.13,27.69,3
1000000374,02-11-2022 00:41,Diana Giles,858748,"['Potatoes', 'Yogurt', 'Toothpaste', 'Carrots']",Teenager,Summer,4,Potatoes,Vegetables,Potatoes,Credit Card,Miami,Pharmacy,FALSE,BOGO (Buy One Get One),2.98,1.26,13.8,8
1000000375,22-01-2023 00:34,Cassandra Lloyd,888135,"['Cheese', 'Cleaning Spray', 'Insect Repellent', 'Beef']",Student,Summer,4,Cheese,Dairy,Cheese,Cash,San Francisco,Department Store,FALSE,Discount on Selected Items,6.51,3.23,26.26,8
1000000376,01-08-2021 20:48,Laura Phillips,985812,"['Chicken', 'Toothpaste', 'Pickles', 'Laundry Detergent']",Student,Summer,4,Chicken,Meat & Seafood,Chicken,Mobile Payment,San Francisco,Specialty Store,FALSE,BOGO (Buy One Get One),18.26,11.93,25.3,4
1000000377,02-07-2023 04:52,Derrick Chen,541197,"['Apple', 'Dustpan', 'Plant Fertilizer', 'Trash Bags', 'Trash Cans']",Student,Summer,5,Apple,Fruits,Apple,Credit Card,Los Angeles,Warehouse Club,TRUE,BOGO (Buy One Get One),7.59,3.09,45.02,10
1000000378,26-06-2020 18:40,Patricia Bernard,564234,"['Tomatoes', 'Yogurt', 'Vinegar', 'Cheese']",Young Adult,Fall,4,Tomatoes,Vegetables,Tomatoes,Credit Card,Atlanta,Convenience Store,FALSE,None,13.27,8.55,14.16,3
1000000379,12-01-2023 02:37,Rebecca Martinez,793206,"['Shrimp', 'Peanut Butter', 'Vinegar', 'Beef', 'Hand Sanitizer']",Middle-Aged,Spring,5,Shrimp,Meat & Seafood,Shrimp,Mobile Payment,Seattle,Specialty Store,FALSE,BOGO (Buy One Get One),15.23,7.38,39.25,5
1000000380,20-04-2021 20:48,Victor Stein,875818,"['Hair Gel', 'Dish Soap', 'Rice', 'Salmon']",Senior Citizen,Fall,4,Hair Gel,Personal Care,Hair Gel,Mobile Payment,Los Angeles,Specialty Store,FALSE,None,6.42,2.8,36.26,10
1000000381,17-03-2020 06:46,Thomas Mason,63777,"['Shaving Cream', 'Spinach', 'Deodorant']",Student,Summer,3,Shaving Cream,Personal Care,Shaving Cream,Credit Card,Boston,Supermarket,TRUE,BOGO (Buy One Get One),22.63,13.78,17.7,2
1000000382,10-10-2020 15:23,Carla Thomas,789737,"['Toothbrush', 'Plant Fertilizer']",Homemaker,Fall,2,Toothbrush,Personal Care,Toothbrush,Debit Card,Boston,Supermarket,FALSE,BOGO (Buy One Get One),4.72,2.78,13.58,7
1000000383,18-12-2021 21:20,Bradley Smith,474504,['Orange'],Homemaker,Fall,1,Orange,Fruits,Orange,Credit Card,Seattle,Convenience Store,FALSE,None,5.27,3.49,14.19,8
1000000384,30-06-2020 18:24,Joshua Chase,934236,"['Sponges', 'Air Freshener', 'Banana', 'Feminine Hygiene Products', 'Shaving Cream']",Young Adult,Winter,5,Sponges,Cleaning Supplies,Sponges,Credit Card,Houston,Convenience Store,TRUE,BOGO (Buy One Get One),10.04,6.23,19.04,5
1000000385,08-07-2023 14:17,Cheryl Olsen,849719,"['Cleaning Rags', 'Jam', 'Cheese', 'Carrots']",Senior Citizen,Fall,4,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Cash,Boston,Warehouse Club,FALSE,Discount on Selected Items,21.61,13.85,23.27,3
1000000386,03-04-2021 23:52,Benjamin Cabrera,836902,"['Tuna', 'Baby Wipes', 'Carrots']",Homemaker,Fall,3,Tuna,Meat & Seafood,Tuna,Debit Card,Dallas,Convenience Store,FALSE,None,8.73,4.23,13.5,3
1000000387,18-05-2021 22:19,Joseph Nichols,453677,"['Plant Fertilizer', 'Pickles', 'Olive Oil', 'Pancake Mix', 'Deodorant']",Student,Summer,5,Plant Fertilizer,Garden Tools,Plant Fertilizer,Debit Card,Chicago,Pharmacy,TRUE,BOGO (Buy One Get One),9.42,4.27,36.05,7
1000000388,09-07-2023 10:26,Meghan Johnson,362823,"['Razors', 'Extension Cords', 'Orange', 'Ice Cream', 'Pasta']",Senior Citizen,Winter,5,Razors,Other,Razors,Cash,Houston,Convenience Store,TRUE,Discount on Selected Items,15.79,9.87,23.67,4
1000000389,14-09-2020 01:48,Holly Mora,557993,"['Bath Towels', 'Rice', 'Cleaning Rags']",Homemaker,Spring,3,Bath Towels,Home & Misc,Bath Towels,Debit Card,Miami,Specialty Store,FALSE,BOGO (Buy One Get One),17.47,11.22,31.27,5
1000000392,11-08-2022 05:30,Justin Garza,534396,['Toothpaste'],Young Adult,Spring,1,Toothpaste,Personal Care,Toothpaste,Mobile Payment,San Francisco,Department Store,TRUE,None,80.96,41.42,39.54,1
1000000393,27-05-2023 18:18,James Jones,525950,"['Potatoes', 'Toothbrush']",Senior Citizen,Winter,2,Potatoes,Vegetables,Potatoes,Mobile Payment,Chicago,Department Store,TRUE,Discount on Selected Items,33.98,21.51,24.95,2
1000000394,06-03-2022 15:18,Randall Davis,601199,"['Shower Gel', 'Shampoo', 'Dishware']",Teenager,Spring,3,Shower Gel,Personal Care,Shower Gel,Cash,Boston,Supermarket,FALSE,Discount on Selected Items,4.74,2.38,18.88,8
1000000395,28-08-2022 04:37,Julie Hopkins,980252,"['Tea', 'Beef', 'Coffee']",Professional,Spring,3,Tea,Beverages,Tea,Mobile Payment,San Francisco,Pharmacy,FALSE,BOGO (Buy One Get One),9.27,6.3,26.77,9
1000000396,30-10-2020 09:20,Zachary Compton,524669,"['Olive Oil', 'Banana', 'Orange', 'Coffee']",Student,Spring,4,Olive Oil,Pantry & Snacks,Olive Oil,Debit Card,Seattle,Supermarket,FALSE,Discount on Selected Items,11.77,7.74,24.18,6
1000000397,19-02-2021 11:51,Michelle White,776600,"['Bread', 'Bread', 'Trash Cans', 'Beef']",Middle-Aged,Fall,4,Bread,Grains & Bakery,Bread,Mobile Payment,Atlanta,Pharmacy,TRUE,BOGO (Buy One Get One),4.75,2.51,20.14,9
1000000398,05-02-2023 15:44,Jennifer Owens,964761,['Eggs'],Professional,Summer,1,Eggs,Meat & Seafood,Eggs,Debit Card,Dallas,Department Store,TRUE,BOGO (Buy One Get One),13.35,8.35,35.03,7
1000000399,25-08-2022 15:48,James Howe MD,642173,['Rice'],Homemaker,Fall,1,Rice,Grains & Bakery,Rice,Cash,Dallas,Pharmacy,FALSE,BOGO (Buy One Get One),6.06,3.79,4.52,2
1000000400,20-03-2021 15:08,Kimberly Gomez,553612,"['Toothpaste', 'Extension Cords', 'Lawn Mower', 'Yogurt']",Senior Citizen,Spring,4,Toothpaste,Personal Care,Toothpaste,Credit Card,Houston,Supermarket,TRUE,None,9.61,4.14,54.68,10
1000000401,06-09-2020 06:05,Kathy Ross,490961,['Trash Bags'],Teenager,Winter,1,Trash Bags,Cleaning Supplies,Trash Bags,Credit Card,San Francisco,Supermarket,FALSE,BOGO (Buy One Get One),3.05,2.04,9.03,9
1000000402,15-08-2020 21:47,Ariel Howell,942999,['Broom'],Middle-Aged,Spring,1,Broom,Cleaning Equipment,Broom,Credit Card,Chicago,Department Store,FALSE,None,16.3,8.99,21.92,3
1000000403,05-04-2020 04:08,Lisa Smith,207690,"['Tea', 'Garden Hose', 'Lawn Mower', 'Butter', 'Broom']",Young Adult,Spring,5,Tea,Beverages,Tea,Credit Card,Houston,Warehouse Club,TRUE,BOGO (Buy One Get One),19.45,12.6,20.54,3
1000000404,28-04-2021 13:09,Randy Nelson,385856,['Orange'],Retiree,Fall,1,Orange,Fruits,Orange,Mobile Payment,Los Angeles,Supermarket,TRUE,None,6.71,3.33,6.76,2
1000000405,14-09-2022 07:20,Joseph Miller,283074,['Canned Soup'],Middle-Aged,Summer,1,Canned Soup,Pantry & Snacks,Canned Soup,Cash,Houston,Specialty Store,TRUE,Discount on Selected Items,1.52,1.02,3.53,7
1000000406,17-09-2022 14:28,Paul Hart,938870,"['Pasta', 'Tissues', 'Canned Soup', 'Ice Cream']",Teenager,Winter,4,Pasta,Grains & Bakery,Pasta,Debit Card,Miami,Convenience Store,FALSE,Discount on Selected Items,9.4,4.86,40.88,9
1000000407,22-09-2020 11:18,Megan Hardin,515612,"['Ice Cream', 'Shower Gel', 'Toothpaste', 'Laundry Detergent', 'Vacuum Cleaner']",Young Adult,Spring,5,Ice Cream,Dairy,Ice Cream,Debit Card,Houston,Warehouse Club,FALSE,BOGO (Buy One Get One),4.31,1.74,18,7
1000000408,20-11-2020 17:02,Jennifer Lee,247363,"['Shaving Cream', 'Mustard', 'Peanut Butter', 'Toothpaste', 'Toothbrush']",Teenager,Spring,5,Shaving Cream,Personal Care,Shaving Cream,Debit Card,Chicago,Warehouse Club,TRUE,Discount on Selected Items,92.09,61.85,30.24,1
1000000409,14-07-2021 06:54,Matthew Hall,35596,['BBQ Sauce'],Senior Citizen,Fall,1,BBQ Sauce,Condiments,BBQ Sauce,Debit Card,Dallas,Convenience Store,TRUE,Discount on Selected Items,11.89,5.08,47.66,7
1000000410,24-04-2020 17:56,Thomas Green,607315,"['Mustard', 'Bread', 'Chicken', 'Pickles', 'Bread']",Homemaker,Fall,5,Mustard,Condiments,Mustard,Debit Card,New York,Convenience Store,TRUE,None,2.7,1.34,12.23,9
1000000411,18-07-2020 18:11,George Ruiz,699429,"['BBQ Sauce', 'Syrup']",Student,Summer,2,BBQ Sauce,Condiments,BBQ Sauce,Mobile Payment,New York,Specialty Store,TRUE,None,26.25,17.98,16.53,2
1000000412,12-05-2021 01:27,Cameron Garner,332822,"['Power Strips', 'Plant Fertilizer']",Retiree,Fall,2,Power Strips,Household Electronics,Power Strips,Credit Card,Los Angeles,Specialty Store,TRUE,Discount on Selected Items,1.37,0.94,3.02,7
1000000413,10-02-2023 21:43,Paul Clarke,91432,"['Mustard', 'Bath Towels']",Professional,Spring,2,Mustard,Condiments,Mustard,Debit Card,Boston,Warehouse Club,FALSE,BOGO (Buy One Get One),28.69,16.41,36.83,3
1000000415,16-11-2021 05:52,Kevin Morris,499303,"['Dustpan', 'Soap', 'Banana', 'Shower Gel']",Homemaker,Summer,4,Dustpan,Cleaning Equipment,Dustpan,Debit Card,Chicago,Supermarket,TRUE,BOGO (Buy One Get One),7.18,3.84,23.4,7
1000000416,14-07-2023 11:48,Andrew Smith,107654,"['Soda', 'Carrots', 'Water', 'Razors', 'Cleaning Rags']",Middle-Aged,Fall,5,Soda,Pantry & Snacks,Soda,Cash,Houston,Department Store,FALSE,None,17.38,8.48,44.49,5
1000000417,26-12-2020 11:06,Whitney Mercado,34882,"['Onions', 'Dishware', 'Hair Gel']",Middle-Aged,Spring,3,Onions,Vegetables,Onions,Credit Card,San Francisco,Supermarket,FALSE,Discount on Selected Items,10.05,5.01,45.35,9
1000000418,29-10-2021 22:49,Dennis Cruz,807944,"['Hand Sanitizer', 'Razors']",Middle-Aged,Fall,2,Hand Sanitizer,Home & Misc,Hand Sanitizer,Cash,Seattle,Department Store,FALSE,None,10.18,6.12,20.26,5
1000000419,19-08-2023 08:20,Kristina Mcguire,506834,"['Apple', 'Water']",Middle-Aged,Summer,2,Apple,Fruits,Apple,Credit Card,Houston,Specialty Store,FALSE,None,41.09,25.71,30.76,2
1000000420,24-06-2023 15:43,Maria Ochoa,470472,['Baby Wipes'],Senior Citizen,Spring,1,Baby Wipes,Baby Care,Baby Wipes,Mobile Payment,Houston,Convenience Store,FALSE,BOGO (Buy One Get One),23.4,14.92,25.45,3
1000000421,29-09-2023 15:34,Jeffrey Thomas,214391,"['Baby Wipes', 'Razors', 'Feminine Hygiene Products']",Senior Citizen,Summer,3,Baby Wipes,Baby Care,Baby Wipes,Debit Card,Boston,Specialty Store,TRUE,BOGO (Buy One Get One),22.05,14.04,32.02,4
1000000422,08-06-2021 00:59,Melissa Wallace,173641,"['Hand Sanitizer', 'Onions', 'Tissues', 'Yogurt']",Young Adult,Fall,4,Hand Sanitizer,Home & Misc,Hand Sanitizer,Cash,Dallas,Department Store,TRUE,None,4.48,1.91,7.7,3
1000000423,18-03-2023 05:21,Dawn Barnes,181836,"['Feminine Hygiene Products', 'Olive Oil']",Professional,Spring,2,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Debit Card,Dallas,Convenience Store,FALSE,None,13.67,7.5,30.88,5
1000000424,01-06-2020 21:09,Mr. Jimmy Martin MD,591368,"['Vacuum Cleaner', 'Trash Bags', 'Sponges']",Senior Citizen,Winter,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Mobile Payment,Dallas,Warehouse Club,TRUE,Discount on Selected Items,3.02,1.26,14.08,8
1000000425,11-12-2023 23:42,Brian Turner,425560,"['Banana', 'Air Freshener']",Student,Winter,2,Banana,Fruits,Banana,Mobile Payment,Dallas,Pharmacy,FALSE,None,6.56,3.71,8.57,3
1000000426,30-08-2020 01:19,Hannah Moss,358528,"['Soap', 'Shampoo', 'Pancake Mix']",Student,Fall,3,Soap,Personal Care,Soap,Debit Card,Atlanta,Specialty Store,TRUE,None,3.08,1.64,12.96,9
1000000427,05-12-2022 07:09,Jessica Crawford,568809,"['Canned Soup', 'Chips', 'Dishware', 'Air Freshener']",Retiree,Spring,4,Canned Soup,Pantry & Snacks,Canned Soup,Debit Card,Boston,Specialty Store,TRUE,BOGO (Buy One Get One),5.62,3.74,13.12,7
1000000428,17-04-2022 04:15,Joseph Barrett,357251,['Broom'],Student,Fall,1,Broom,Cleaning Equipment,Broom,Cash,Los Angeles,Specialty Store,TRUE,None,11.33,5.73,44.85,8
1000000429,30-10-2022 13:28,Robert Williams,779612,"['Bread', 'Mayonnaise']",Young Adult,Winter,2,Bread,Grains & Bakery,Bread,Debit Card,Boston,Warehouse Club,FALSE,Discount on Selected Items,14.53,6.32,32.82,4
1000000430,20-01-2020 23:29,Robin King,71204,"['Eggs', 'Cheese']",Professional,Fall,2,Eggs,Meat & Seafood,Eggs,Debit Card,Chicago,Department Store,TRUE,Discount on Selected Items,1.25,0.55,5.58,8
1000000431,24-05-2023 06:51,Michael Morris,322490,"['Apple', 'Power Strips', 'Pickles']",Senior Citizen,Winter,3,Apple,Fruits,Apple,Cash,New York,Convenience Store,FALSE,BOGO (Buy One Get One),18.28,11.49,20.38,3
1000000432,25-04-2023 00:06,Mrs. Jessica Pennington,520657,"['Cereal Bars', 'Rice']",Young Adult,Spring,2,Cereal Bars,Grains & Bakery,Cereal Bars,Mobile Payment,Los Angeles,Department Store,FALSE,BOGO (Buy One Get One),10.07,5.9,33.4,8
1000000433,24-09-2023 01:27,Brian Williams,54235,"['Extension Cords', 'Soap', 'Toothpaste', 'Ice Cream']",Young Adult,Fall,4,Extension Cords,Household Electronics,Extension Cords,Cash,Atlanta,Supermarket,FALSE,BOGO (Buy One Get One),46.62,20.06,53.11,2
1000000434,08-03-2023 10:19,Tanya Jones,212662,"['Deodorant', 'Bath Towels', 'Shaving Cream', 'Feminine Hygiene Products', 'Water']",Student,Summer,5,Deodorant,Personal Care,Deodorant,Cash,Boston,Pharmacy,TRUE,None,2.5,1.06,10.06,7
1000000435,06-12-2020 06:15,Greg Chandler,245241,"['Tuna', 'Banana', 'Cleaning Rags', 'Hand Sanitizer']",Homemaker,Spring,4,Tuna,Meat & Seafood,Tuna,Mobile Payment,Miami,Department Store,FALSE,None,13.97,8.53,5.44,1
1000000436,21-09-2021 12:32,Yvonne Garcia,435108,['Insect Repellent'],Senior Citizen,Fall,1,Insect Repellent,Other,Insect Repellent,Debit Card,Miami,Department Store,TRUE,None,22.47,9.48,51.97,4
1000000437,06-01-2020 10:44,Tyler Clark,937408,"['Eggs', 'Dustpan', 'Soda']",Student,Winter,3,Eggs,Meat & Seafood,Eggs,Cash,Chicago,Pharmacy,FALSE,None,5.56,3.59,17.68,9
1000000438,15-06-2020 08:10,Carla Arias,108522,"['Trash Cans', 'Chips']",Student,Fall,2,Trash Cans,Cleaning Equipment,Trash Cans,Mobile Payment,Chicago,Warehouse Club,FALSE,Discount on Selected Items,59.04,36.12,22.92,1
1000000439,10-12-2023 03:49,Matthew Taylor,958440,"['Insect Repellent', 'Vacuum Cleaner', 'Extension Cords', 'Canned Soup', 'Air Freshener']",Retiree,Summer,5,Insect Repellent,Other,Insect Repellent,Mobile Payment,Atlanta,Convenience Store,FALSE,Discount on Selected Items,0.96,0.41,3.33,6
1000000440,01-05-2022 11:06,Angela Higgins,218831,"['Vacuum Cleaner', 'Iron', 'Shampoo']",Retiree,Fall,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Debit Card,San Francisco,Convenience Store,FALSE,Discount on Selected Items,14.98,6.37,51.64,6
1000000441,28-06-2022 16:01,Erin Giles,566086,"['Salmon', 'Ironing Board', 'Hand Sanitizer', 'Milk']",Retiree,Winter,4,Salmon,Meat & Seafood,Salmon,Mobile Payment,Atlanta,Convenience Store,TRUE,BOGO (Buy One Get One),12.66,8.81,3.85,1
1000000442,05-12-2021 20:27,Michael Huffman,346154,['Mop'],Student,Fall,1,Mop,Cleaning Equipment,Mop,Credit Card,Houston,Warehouse Club,FALSE,Discount on Selected Items,9.76,5,38.09,8
1000000444,11-02-2020 17:40,James Henderson,898383,"['Bread', 'Spinach', 'Trash Bags']",Middle-Aged,Winter,3,Bread,Grains & Bakery,Bread,Credit Card,Boston,Supermarket,FALSE,BOGO (Buy One Get One),11.88,7.65,25.38,6
1000000445,01-06-2022 01:52,Melanie Page,559571,"['Baby Wipes', 'Cleaning Rags', 'Toothbrush']",Senior Citizen,Winter,3,Baby Wipes,Baby Care,Baby Wipes,Cash,Atlanta,Specialty Store,FALSE,BOGO (Buy One Get One),10.78,7.38,30.65,9
1000000446,30-08-2023 21:47,Kenneth Cowan,304181,['Peanut Butter'],Retiree,Summer,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,Atlanta,Pharmacy,TRUE,BOGO (Buy One Get One),9.74,6.77,17.77,6
1000000447,02-12-2021 11:59,Crystal Lewis,76070,"['Soap', 'Tuna', 'Broom', 'Mop']",Professional,Spring,4,Soap,Personal Care,Soap,Debit Card,Houston,Warehouse Club,FALSE,None,10.73,6.72,36.12,9
1000000448,16-04-2023 22:11,Peter Berg,722911,"['Laundry Detergent', 'Pasta']",Homemaker,Winter,2,Laundry Detergent,Cleaning Supplies,Laundry Detergent,Debit Card,Dallas,Warehouse Club,TRUE,Discount on Selected Items,10.28,5.27,35.04,7
1000000449,15-05-2023 16:05,Deborah Richardson,671677,"['Tuna', 'Hand Sanitizer']",Professional,Spring,2,Tuna,Meat & Seafood,Tuna,Mobile Payment,Houston,Convenience Store,FALSE,None,15.24,6.48,26.29,3
1000000450,13-03-2023 18:47,Diane Ford,668832,"['Pasta', 'Cleaning Rags']",Homemaker,Winter,2,Pasta,Grains & Bakery,Pasta,Cash,Dallas,Supermarket,TRUE,None,6.61,4.18,12.12,5
1000000451,25-03-2023 14:23,Stephanie Brown,513610,"['Soda', 'Orange']",Middle-Aged,Fall,2,Soda,Pantry & Snacks,Soda,Credit Card,Los Angeles,Specialty Store,TRUE,Discount on Selected Items,15.56,8.83,26.91,4
1000000452,27-01-2023 19:18,Wesley Santos,807887,"['Diapers', 'Laundry Detergent']",Student,Spring,2,Diapers,Baby Care,Diapers,Credit Card,Atlanta,Pharmacy,FALSE,None,0.98,0.52,3.72,8
1000000453,10-03-2020 12:27,Erik Butler,409445,"['Feminine Hygiene Products', 'Toothpaste', 'Dustpan', 'Razors']",Professional,Spring,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Cash,Los Angeles,Supermarket,TRUE,Discount on Selected Items,61.3,41.19,20.11,1
1000000454,27-10-2020 22:31,Andrea Weeks,598147,"['Carrots', 'Baby Wipes', 'Dustpan', 'Canned Soup']",Young Adult,Fall,4,Carrots,Vegetables,Carrots,Mobile Payment,New York,Pharmacy,TRUE,None,4.56,1.98,25.84,10
1000000455,21-02-2023 10:17,Christopher Small,384074,"['Light Bulbs', 'Coffee']",Professional,Summer,2,Light Bulbs,Household Electronics,Light Bulbs,Debit Card,Boston,Warehouse Club,TRUE,BOGO (Buy One Get One),7.12,3.9,32.18,10
1000000456,19-12-2022 19:52,Hannah Baird,185398,"['Tissues', 'Dish Soap', 'Water', 'Tissues', 'Chips']",Retiree,Winter,5,Tissues,Cleaning Supplies,Tissues,Credit Card,Atlanta,Convenience Store,FALSE,None,10.21,4.12,30.47,5
1000000458,20-01-2023 20:08,Crystal Jones,317865,['Insect Repellent'],Young Adult,Fall,1,Insect Repellent,Other,Insect Repellent,Mobile Payment,San Francisco,Supermarket,TRUE,None,11.27,4.7,46,7
